track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5I9EBA8KTXOFhwjwWgrNIP,Come See Me,Jill Scott,25,3OUq3A9AOpYzd0qPSGU2hQ,"The Real Thing - Words & Sounds, Vol. 3",2007-09-25,Neo Soul,2YPP7fiYu5pIcp2yyHvw4A,r&b,neo soul,0.57,0.499,1,-7.349,0,0.103,0.659,1.33e-06,0.424,0.424,116.225,300133
2qG5sZ7Si6sdK74qLxedYM,Con Altura,ROSALÍA,87,4bxHLppgdmaYJk0yfdcP0l,Con Altura,2019-03-28,De Fiesta,37i9dQZF1DWVskFRGurTfg,latin,reggaeton,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627
3Av6RedySZK1Mj5VNb4Mmf,So Afraid,Thelin,28,13DwG64UZcY2uMIYQ8kDQo,So Afraid,2019-12-08,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.728,0.512,3,-10.299,1,0.0391,0.454,0.703,0.17,0.203,120.001,184500
59bem62WIxhdH76jIWEm6S,Boy Oh Boy,Möwe,47,0pzV29xzjX1lcwKpooT1Is,Back In The Summer,2016-11-04,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.697,0.785,1,-4.78,0,0.0276,0.00706,2.59e-05,0.378,0.414,122.028,177253
55lPk08JpWFgX2OUtmTWln,Mexico Para Sempre,Il Greco,42,6GWM9eXA015nVk9Ch5xcPy,Mexico Para Sempre,2019-04-10,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,0.807,0.696,11,-8.881,0,0.0494,0.0209,0.875,0.0648,0.487,117.962,182058
36pYPsbeDZTNLFhDJbVv9b,Hole in the Roof,AronChupa,61,0rt7VD0KtLP64aPNVJA8Bq,Hole in the Roof,2019-11-22,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.767,0.477,7,-8.318,0,0.0475,0.0383,7.15e-05,0.156,0.556,123.015,170000
5G0nSEIT0fGUZY0caM9AnH,The Season | Carry Me,Anderson .Paak,53,4VFG1DOuTeDMBjBLZT7hCK,Malibu,2016-01-15,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.387,0.726,1,-7.681,1,0.412,0.0998,0.0,0.653,0.632,78.846,328813
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,84,1s9tU91VJt4sU5owi29GD3,True,2013-01-01,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
4r2WD5ZnLazPfsWqDWfK4F,Trendy,Brothers,57,0FEMiJbN643C1oNU2UunVs,Trendy,2019-12-01,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.815,0.624,6,-6.096,0,0.449,0.389,0.0,0.0724,0.561,139.736,180152
3UvB63cZSpGUL3LvAj03dI,Piedra,Caifanes,48,1WrK98KVZxkTgMD3a9Kpnl,El Silencio,1992-06-08,Caifanes La Historia,3kysJw7lvVwSoOaL0KyW94,rock,album rock,0.643,0.816,7,-8.535,1,0.0476,0.0357,7.28e-05,0.218,0.616,115.061,276067
0ZM89pj4zwJWpForACkpEY,Rebelde por Defecto,ToteKing,32,0mjRa1vUfbieQCmd2mh9DA,T.o.t.e.,2008-11-26,HIP-HOP: Latin Rap ['89-present],5fWgI0IJ1el5NB1sZ0Egsx,latin,latin hip hop,0.493,0.863,11,-4.643,0,0.353,0.0687,0.0,0.104,0.505,85.695,228120
7A1odihHBrI8n9k0Fefh2j,Are You Ready,AC/DC,64,4vu7F6h90Br1ZtYYaqfITy,The Razors Edge,1990-09-24,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.454,0.821,7,-4.816,1,0.0324,0.0165,3.55e-06,0.13,0.414,108.533,250333
2jaiM4hzyyQWZoLKrViTGf,Ten Feet Tall - Brennan Heart & Code Black Remix,Afrojack,0,0hiZwoMmEQkvXvQM5gqMRo,Ten Feet Tall (Remixes),2014-05-12,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.38,0.931,9,-3.71,0,0.0848,0.00684,0.00142,0.515,0.455,149.966,274843
5UUYrmyLJ3ZmmDrvyQHyeC,Çöl,Cricced,33,2YWizLqeLYEiBQAfIeLCkX,Çöl,2018-07-22,Arabic Trap,37i9dQZF1DXcC6YLqj8ET8,rap,trap,0.516,0.68,0,-10.446,1,0.0482,0.000208,0.895,0.0636,0.0378,100.043,169170
2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Sia,71,6FdNvoO5sF4EKwCX9je1MH,1000 Forms Of Fear (Deluxe Version),2015-05-01,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120
74JdR9aXE6I74oS1BVRsvb,O-o-h Child,The Five Stairsteps,63,5RDrnVcOfimhUGIx84Uoid,The First Family of Soul: The Best of The Five Stairsteps,2001-11-06,House Of The Rising Sun,1bMYfBHYBCRHY5LGkjlpSy,rock,album rock,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.369,197160
6Ep6BzIOB9tz3P4sWqiiAB,Radioactive,Imagine Dragons,16,1vAEF8F0HoRFGiYOEeJXHW,Night Visions (Deluxe),2012-09-04,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.473,0.777,9,-3.698,1,0.059,0.119,7.87e-05,0.671,0.21,136.249,186813
2nkG1q8Iix1HChLYtJFrex,All Night Long - Krutz Remix,Jay Slay,25,71BxnWYPkWzuNP4AaofY8V,All Night Long (Remix Competition Top Winners),2019-12-23,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.818,0.489,4,-10.085,0,0.0885,0.0546,0.023,0.0901,0.179,123.996,232351
4Qtgcol1RusUoDzNVKwvHT,Them Changes,Buddy Miles,0,5oZjIOwDlJ7DC1KQM2BjWz,Them Changes (Reissue),1970-01-01,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.664,0.743,4,-9.364,1,0.0326,0.117,2.9e-05,0.192,0.824,113.071,199933
3g4VIMFXEJ0mZ7N4Nic6wE,Drummachine,LOOPERS,32,6onSYDl8sisEpdUxK9SJnA,Drummachine,2018-07-20,Electro House,6k45gxiQhfVqACfIdqONsC,edm,electro house,0.697,0.94,0,-2.866,1,0.106,0.00102,0.0118,0.423,0.154,128.018,156338
2iRZ0Gh5gT0vtlibKSOzLm,Como Yo Le Doy - Remix,Pitbull,1,4OQpaiJUFvtv96WghtjIU3,"Latin Hits 2014 Summer Edition - 56 Latin Smash Hits (Salsa, Bachata, Dembow, Merengue, Reggaeton, Urbano, Timba, Cubaton, Kuduro, Latin Fitness)",2014-06-10,Reggaeton Rewind,37i9dQZF1DXco4ODkIraMD,latin,reggaeton,0.766,0.863,7,-3.83,1,0.0801,0.162,0.0,0.316,0.818,97.966,262250
6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,Avicii,25,02h9kO2oLKnLtycgbElKsw,True,2013-01-01,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
7mqJvR6BgtGbOssGZAfdaP,Walking In My Shoes,FEVER 333,51,6HLseXtiQsGBeLaQ43Pm6G,Made An America,2018-03-23,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.633,0.777,9,-4.995,1,0.0528,0.00941,0.000302,0.167,0.299,130.027,171810
0lUDUlWyQp8mIK02GrHGIn,Função,L7NNON,53,5ibyR93S02uTivmkT4vPbQ,Função,2019-10-31,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.857,0.495,10,-9.55,1,0.264,0.0167,0.000164,0.0986,0.267,128.898,197209
2h3VovOKaebUKvhhdE0I5U,Natural Fools,Maribou State,56,4nNZ5UJCzhlfJbip0SDLI1,Portraits,2015-06-01,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.713,0.547,8,-9.181,0,0.0441,0.7,0.798,0.167,0.118,119.981,339258
7fgqezDkkq9WWg1KhtyyBL,Workin' For MCA,Lynyrd Skynyrd,0,6TBwXfQCeLoVIOW53dNLqz,The Complete Collection,2008-01-01,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,0.253,0.891,9,-7.719,1,0.0784,0.00399,0.000814,0.196,0.837,170.775,287040
0XKcJLESp7Ce0NlzXcKAFs,Hookah,Tyga,2,2cxM8ZQ2niW1kYLLec3bT6,Hookah,2014-01-01,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.857,0.484,9,-6.578,1,0.267,0.734,0.0,0.14,0.211,95.001,202320
4pCe10FbydPpDaWPWVtSv2,Veneno,Monsieur Periné,48,65dDJHiGH66LQPEiLHKDma,Encanto Tropical,2018-05-18,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.774,0.579,0,-8.741,0,0.0382,0.669,0.00549,0.0923,0.906,100.958,205200
3pkbfqWxPWu0jLUbVayQaG,Supplier,Kari Faux,14,6b6hJRgDZdtzUMDsvLHBl5,Lost En Los Angeles,2016-04-08,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.581,0.407,7,-9.451,0,0.0379,0.643,1.49e-06,0.139,0.292,94.935,224842
46x4SztssOJ1KzRjPqVUPk,Brand New (Helium),Lvly,2,6l0qcKAJyMEcpjKwIOy1sT,Brand New (Helium),2018-04-13,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,0.714,0.809,7,-4.34,0,0.0801,0.00736,0.0,0.342,0.32,128.045,173797
7bEr7VneqXklKMUEP0P7X6,Ferro,AWASAKI,22,4p2JcI9VvhC3WxrHn14N1d,LUME E FERRO,2018-11-12,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.546,0.649,7,-9.77,1,0.0739,0.362,0.318,0.0912,0.588,127.561,105078
6ixpB9xuMwMj4skSaF0Pay,You Take My Breath Away,Rex Smith,0,79ebSWtHeUG6LYWAtB5fnm,Sooner Or Later,1979,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.324,0.6,11,-7.681,1,0.0353,0.465,2.03e-05,0.36,0.281,141.418,197107
2YdyY8Wi7FmVcJ9oZqSBzf,Retrograde,HUDSUN,30,10X5rFMlkKcxlbOoyGekvB,Retrograde,2019-11-01,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.6,0.384,7,-6.344,0,0.036,0.00352,8.12e-05,0.0861,0.362,137.955,212600
19woxaSpjOefa2JnAOoqW5,Garden (Say It Like Dat),SZA,69,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,Neo Soul 2019,44d7ppo4cggZJmzH2WOhAc,r&b,neo soul,0.727,0.456,9,-7.26,1,0.285,0.0705,0.0,0.124,0.548,111.331,208400
6YBaCpYSMtzj2sf402aLfm,Cash Machine,DRAM,40,54HtCdEjo9ykvCXnM2TQCb,Cash Machine,2016-09-09,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,0.745,0.669,9,-3.613,1,0.129,0.522,0.0,0.154,0.699,143.164,181154
4PocOpOXL2QJZmeGTV4mso,Ufødte,Jamaika,55,60jkHSrWPn6Nz99xcsUKIy,Ufødte,2019-10-11,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.49,0.59,1,-5.763,0,0.15,0.47,0.0,0.106,0.732,109.112,209318
6lvR6okoM2C4XvWciLt8fr,Not The One,Cuebrick,41,5S740x2HnpLYkwZ7ngshem,Not The One,2019-12-06,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.469,0.874,0,-3.404,0,0.0433,0.0268,0.23,0.114,0.297,127.862,177559
6bfTktuowT5bIMe87Q5rmp,Never Really Over - Syn Cole Remix,Katy Perry,35,6eZLMbytOZ4xBNKLVqgXyR,Never Really Over (Syn Cole Remix),2019-07-26,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.68,0.882,1,-2.891,1,0.0647,0.0854,0.000465,0.155,0.462,125.956,188571
0l0pHBglf8cL6JI62RpWnT,You Don't Love Me Now,The Made and The Born,16,6maGgvHm8tOEmcKUHXPeQ7,You Don't Love Me Now,2019-07-05,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,pop,indie poptimism,0.658,0.588,11,-13.721,0,0.0376,0.00832,0.0013,0.206,0.533,109.994,215556
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,85,3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867
7gcp21g7ILJy0Doa1bJh0L,Real Wild Child (I'm a Wild One),Ken Clayton,19,5pXBNUV5Z0MIiE3ExCnIpq,80's Hard Rock Music Top Hits. The Greatest Best Songs 1980's,2014-03-20,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.523,0.894,4,-6.202,1,0.0464,0.225,0.685,0.241,0.685,146.993,179184
7pe2OKY04MW1Cunyqrai83,Quick Musical Doodles,Two Feet,8,1IH1Oz8jD4hyN3eg8aHdjv,First Steps,2016-07-29,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.688,0.349,6,-7.182,0,0.27,0.241,0.685,0.374,0.433,169.773,144000
1jVqz3kYRpy9DTmtgJ4WwA,Make You Mine,L0uie L0u,1,5kQSOZK4awNcRzVUzV3rqq,Make You Mine,2017-10-27,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.445,0.576,7,-10.152,0,0.349,0.528,0.0,0.561,0.239,143.694,205296
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,85,3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867
0hcW7qPqWWJc8189OaqQvX,You,Jesse Powell,49,280dlb1eZeAvo8Gnfe80nE,Jesse Powell,1996-01-01,The Sound of New Jack Swing,0zn8nuASKC0PISqD9mxCSV,r&b,new jack swing,0.728,0.324,0,-9.467,0,0.0258,0.307,0.00198,0.0554,0.252,112.212,318467
7GCVboEDzfL3NKp1NrAgHR,Wrong Direction,Hailee Steinfeld,79,2gjtjSAbxvoeQs6zYHj1HJ,Wrong Direction,2020-01-01,Intro to Post-Teen Pop,6o6MNYZqHSkMAKcCHPNu7K,pop,post-teen pop,0.378,0.388,10,-9.017,1,0.036,0.472,0.0,0.157,0.188,72.293,248987
1It1TxBK3xIQAB4xJkPevn,Blue Lights,Jorja Smith,71,3AlSuZnX4ZCab8eoWnnfbm,Lost & Found,2018-06-08,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.692,0.57,7,-8.077,1,0.185,0.666,0.0,0.107,0.309,91.917,250454
31pE8tZb437SLORWzKwSpk,Tales Of The Night,PayAttention,40,0jfdwDLakPqvo7daAzM9RU,Tales Of The Night,2019-12-06,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.529,0.812,1,-5.511,1,0.0683,0.0674,6.27e-05,0.0856,0.423,99.404,182400
7vqubB6rY1NpGVGpHYobbQ,Without You,Harry Nilsson,10,1tRXz3Sc9Er8uM6ZUHkiJj,Everybody's Talkin': The Very Best of Harry Nilsson,1967,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.441,0.212,4,-13.657,1,0.0287,0.556,5.52e-06,0.0578,0.124,65.311,202027
5aDy7kSgepddFpgvzbfVoq,Boss,Bushido,0,4N3m9JRbs3blL7C7ChhL3J,Aggro Ansage Nr.1 EP,2002-05-20,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.771,0.746,7,-4.501,1,0.146,0.242,0.0,0.0565,0.437,96.974,217400
3v1O6lndJhBf7BXgnNs42x,Careless,Coastal,57,1gm3U9qhpCZwdOFxt6sJk8,Careless,2019-11-16,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.618,0.243,0,-13.537,0,0.122,0.953,0.902,0.0736,0.321,90.026,160000
72VK0BfYZFxoMkPWA5a5Iz,Destillat - VNV Nation Remix,Das Ich,38,5kOPGtIHsQ8pu9FkkbmqwJ,Addendum,2007,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.605,0.733,10,-7.709,0,0.0339,0.00749,0.587,0.209,0.225,123.945,367573
300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,"Ray Parker, Jr.",64,1Fq1oCtmlSQabl1zIdoWCg,Arista Heritage Series: Ray Parker,1978,Classic Rock Radio,4lIywN6kXl9KPm3OQ8u8G7,rock,classic rock,0.779,0.717,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.789,115.384,240800
1l5B9wkjOW9718ZfhepOCd,The Bird,Anderson .Paak,52,6xNFuLOko8gjxi5kUAyGyM,Malibu,2016-01-15,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.488,0.645,11,-7.226,1,0.421,0.0838,0.000355,0.154,0.595,148.733,217773
0mV5JWhyUFANd9qpwLkM8d,No Sleep (feat. Bonn) - DubVision Remix,Martin Garrix,69,3z4efVJv1e3GmoR7PybqHR,2019 Remixed,2019-12-31,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.584,0.79,11,-6.128,1,0.0589,0.0455,0.0,0.213,0.291,127.972,239062
3B2se9cssUOksWBQwkaiRr,Deathwish,Red Sun Rising,0,30r5iQwZL6yG7seA0luCou,Deathwish,2018-01-12,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.502,0.879,8,-5.499,0,0.0505,0.00696,6.81e-06,0.363,0.608,134.967,287935
5sKEMQmbR2QKn3xXs9KVTk,Oh No,Goodbye June,1,1L46gB7qZ7sQkivX5qbWqr,Oh No,2016-04-01,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.26,0.978,8,-3.842,1,0.217,0.0005,0.000107,0.28,0.272,133.104,220533
1HKy1dIWhAalbTCyyYR8kZ,Sumatra,Nora Van Elken,59,3mRnQHYsw2FC3tRgKIJj3k,Sumatra,2019-10-02,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,0.71,0.735,10,-9.098,0,0.0474,0.609,0.961,0.109,0.156,115.998,176308
7yJj4umZ3DgeLU3LiU5TN3,La Llamada,Cartel De Santa,46,01UJJt3Aregqk8jZMDPB5x,Vol. II,2004-07-28,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.864,0.744,2,-7.185,1,0.121,0.0225,0.385,0.164,0.269,94.98,211787
5H8khEjS7xs1YRQEmjLQWy,Can't Stop the Ocean,Tetengo,19,5BGVZXR7A5vIvdc713yGRl,One Nigth of Karma,2019-03-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.706,0.789,5,-7.977,1,0.198,0.00349,0.15,0.0372,0.572,126.928,121417
1IypFfPPvlS8CUtaLlv2pI,Tú No Eres Para Mi,Fanny Lu,57,6DHogfr8t5fDHQXS3pgNXA,6 Super Hits,2009-01-01,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.857,0.917,5,-4.607,1,0.0331,0.0447,0.0,0.227,0.914,124.986,205653
7AzkIPtljUAej4D17WznnJ,Denzealots,Jon Corbin,12,6ge0lSi9ZnGbnWmPLyQ9EP,Hearts Set Ablaze,2017-03-03,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,r&b,hip pop,0.653,0.85,2,-6.827,1,0.323,0.236,0.0,0.307,0.307,98.261,195151
7BpxBMNYNYguGWZZk2zOKe,Mister (feat. 21 Savage),Young Nudy,52,1GA0RYI8TGXAKtNt66ZBbC,Mister (feat. 21 Savage),2019-04-24,Southern Hip Hop,57sYMLFXGD4ZqizzcMD7lz,rap,southern hip hop,0.767,0.593,7,-7.903,1,0.198,0.256,0.0,0.109,0.23,142.972,174707
1zDFq57mLkKc2wd6nfc8oq,This Is Living,Flight Club,21,2IUVvfWjzKYrGNhq0g8UDd,Recreational Love,2019-11-15,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.361,0.922,6,-4.834,1,0.0477,0.00675,0.000205,0.121,0.641,180.1,201700
6L5QcgxgdqWAh9fknzChJH,Game of Thrones (Main Theme),Flatt Lonesome,2,0jOngT2EDPHf2mIrYz3US5,Game of Thrones (Main Theme),2016-04-08,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0.309,0.527,0,-9.76,0,0.0326,0.517,0.942,0.0924,0.484,177.065,301963
1W3PmIlBplo5X5T67yLmY5,Rehén,Arcangel,66,0CPLMVp7rMi3BkzAMve96K,Historias de un Capricornio,2019-12-20,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.76,0.682,11,-5.566,0,0.0834,0.264,2.71e-06,0.139,0.889,186.034,175447
4ivarszaeIngvUcKijuSmn,We Give You Glory (feat. Tasha Cobbs),Fiya,34,2bQ6jJkeM9EodsNHJeG7NH,Live Through It,2014-02-25,Gospel,0pItJZBDZFvgAOdFnSITnJ,r&b,urban contemporary,0.295,0.76,9,-3.55,1,0.0551,0.218,0.0,0.24,0.345,143.32,345227
4k7P2LIQco8YCVbIZl1vZB,Just Say Yes,Snow Patrol,60,1IN1tRZL4wr52v3iZBz4Qb,Up To Now,2009-01-01,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.54,0.887,9,-5.518,1,0.0324,0.0187,3.19e-05,0.0275,0.255,108.02,281347
0fpzjL5pP2M8sWifmQqLZn,BOBBY (feat. My Dad),Logic,6,6GeHCNwwqMMUrpxuGTRYcf,Confessions of a Dangerous Mind,2019-05-10,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.822,0.873,7,-2.677,1,0.316,0.245,0.0,0.0545,0.86,111.564,167827
1ixSXH4wf5oHmGA07zoK3o,A Minute to Breathe,Trent Reznor and Atticus Ross,33,6nFtsE7rZHInooqb9QYGrn,Before the Flood (Music from the Motion Picture),2016-10-28,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.481,0.0533,5,-17.591,1,0.038,0.953,0.69,0.0948,0.04,115.887,367835
4Eg0cp8BDbHZOfmxXYJ7Ff,Work,Roger Hanson,30,4ilETVqlgmOh6S5RCz9vHW,Work,2019-09-28,Top Urban Underground,4Gc9TFxlqmoe50m9Yy78ei,r&b,urban contemporary,0.791,0.639,8,-9.995,0,0.456,0.421,0.0,0.138,0.51,87.98,181394
2ZSCy3P1QzpJySCWA6NRIU,I Was Made For Lovin' You,KISS,21,3vasiwx11ruCgyn54MBJYL,Dynasty (Remastered Version),1979-03-23,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374,271240
67oyFnjJnn78fZP9KjeZx0,Goodbye Stranger - 2010 Remastered,Supertramp,65,1zcm3UvHNHpseYOUfd0pna,Breakfast In America (Deluxe Edition),1979-03-29,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,350573
135TYaJ0WsivC2Zk7MEX4Y,Project T - Martin Garrix Remix,Dimitri Vegas & Like Mike,2,1oimvY3x0rAbi6q6TOaOtn,Project T (Martin Garrix Remix),2013-10-14,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.561,0.725,9,-7.212,0,0.042,0.00358,0.857,0.0872,0.117,127.993,312197
4s9daMgGFI0uvCIygEnkU8,Alma,Javiera Mena,31,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.73,0.605,9,-6.213,0,0.0292,0.0497,2.01e-05,0.329,0.519,167.994,226133
4OqlUZGcMmd2s0SXxd8Jn3,Wizard - Radio Edit,Martin Garrix,0,2UFJjEzvzXNw73jDLbHH86,Wizard,2013-12-16,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.565,0.916,7,-4.715,0,0.052,0.00439,0.488,0.617,0.0795,127.844,202412
20b4zPkae70HGw1Dv1qrIY,Tell Me The Truth,Julian Jordan,35,42RFS5INQteqpmOViqZLEu,Tell Me The Truth,2018-11-16,Electro House,6k45gxiQhfVqACfIdqONsC,edm,electro house,0.727,0.962,9,-3.633,1,0.0508,0.000465,0.504,0.0638,0.213,128.031,204490
5giBWdb2pJwFl3avFUKGXj,Fabricando Fantasías - Salsa Version,Tito Nieves,52,3ZdJph6HFGqyiyv80cC87S,Oro Salsero,2010-01-01,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.714,0.855,9,-3.523,1,0.0413,0.26,0.0,0.0936,0.931,91.291,274653
00f9VGHfQhAHMCQ2bSjg3D,Soldier,James TW,70,3GNzXsFbzdwM0WKCZtgeNP,Chapters,2019-04-26,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0.496,0.639,6,-6.157,1,0.055,0.28,0.0,0.0975,0.305,147.764,224720
0ULPav7qqKTHn7vgi9v42k,Enjoy the Silence,Depeche Mode,58,0h1RmJe86n74nWpNWWb2dj,"The Best of Depeche Mode, Vol. 1 (Deluxe)",2006-11-08,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.646,0.763,0,-8.046,0,0.0273,0.0839,6.12e-05,0.0944,0.736,112.931,253587
48w0fBneyl1eF46Sslx3RO,"impossible weight (feat. yoh, rou and jessie shire)",four lore,43,2CPnnO72MLHD15jxN4VC6E,our chives vol.2,2019-05-18,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.692,0.722,4,-7.216,0,0.403,0.533,0.00101,0.171,0.347,84.932,135529
